timestamp,node_id,short_name,long_name,node_latitude,node_longitude,node_altitude,rssi,snr,hw_model,our_latitude,our_longitude,our_altitude
2025-10-24T16:15:03.743915,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,32,,-10,T_DECK,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744028,!dcaca599,a599,Meshtastic a599,42.3363,-71.1721,39,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744139,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-16,HELTEC_V3,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744228,!433e9d30,9d30,Meshtastic 9d30,42.3887,-71.0672,13,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744321,!a2e990b0,90b0,Meshtastic 90b0,,,,,-14,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744411,!433afea4,fea4,Meshtastic fea4,42.3937,-71.0826,4,,-17,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744490,!328ab3af,b3af,Meshtastic b3af,42.4338,-71.0657,,,-15,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744547,!d932f999,f999,Meshtastic f999,,,,,-16,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744609,!27ca3b9c,3b9c,Meshtastic 3b9c,,,,,-15,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744662,!2c262af4,2af4,Meshtastic 2af4,42.3887,-71.1197,12,,-21,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744742,!96b921fc,21fc,Meshtastic 21fc,42.3887,-71.1197,12,,-14,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744831,!43b58b34,8b34,Meshtastic 8b34,,,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744883,!ab89416e,416e,Meshtastic 416e,,,,,-17,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744934,!799d872c,872c,Meshtastic 872c,,,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.744985,!a0cb82fc,82fc,Meshtastic 82fc,42.3363,-71.0672,-45,,-15,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745038,!43596b54,6b54,Meshtastic 6b54,,,,,-14,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745089,!a0cb2840,2840,Meshtastic 2840,42.3363,-71.1721,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745149,!a2eb46d0,46d0,Meshtastic 46d0,,,,,-15,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745199,!75890ad4,0ad4,Meshtastic 0ad4,,,,,-16,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745248,!1c7637fd,37fd,Meshtastic 37fd,,,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745299,!ea1cc684,c684,Meshtastic c684,42.3363,-71.1721,89,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745351,!3524e370,PrHl,ProspectHill,,,,,-19,RAK4631,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745400,!db52835c,835c,Meshtastic 835c,,,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745449,!5d3f658b,658b,Meshtastic 658b,,,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745509,!18a46a1b,SB01,Southie Aloha,,,,,-18,T_ECHO,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745568,!74214612,4612,Meshtastic 4612,42.3657,-71.1033,25,,-17,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745631,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745687,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2027,74.0
2025-10-24T16:15:03.745763,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2027,74.0
2025-10-24T16:15:17.468158,!a2ebd5d8,d5d8,Meshtastic d5d8,42.3886,-71.1119,35,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468307,!7487daa3,daa3,Meshtastic daa3,42.2838,-71.0672,26,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468382,!a2eb5300,JETw,juliatuttle work,42.3627,-71.0881,40,,-16,STATION_G2,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468460,!ae44547c,MshA,MeshyWeshy-A,42.3352,-71.1578,,,-20,HELTEC_MESH_NODE_T114,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468521,!433d4400,4400,Meshtastic 4400,42.3887,-71.0672,15,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468575,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,32,,-10,T_DECK,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468630,!dcaca599,a599,Meshtastic a599,42.3363,-71.1721,39,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468686,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-16,HELTEC_V3,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468760,!433e9d30,9d30,Meshtastic 9d30,42.3887,-71.0672,13,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468817,!a2e990b0,90b0,Meshtastic 90b0,,,,,-14,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468871,!433afea4,fea4,Meshtastic fea4,42.3937,-71.0826,4,,-17,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468939,!328ab3af,b3af,Meshtastic b3af,42.4338,-71.0657,,,-15,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.468994,!d932f999,f999,Meshtastic f999,,,,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469047,!27ca3b9c,3b9c,Meshtastic 3b9c,,,,,-15,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469100,!2c262af4,2af4,Meshtastic 2af4,42.3887,-71.1197,12,,-21,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469155,!96b921fc,21fc,Meshtastic 21fc,42.3887,-71.1197,12,,-14,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469227,!43b58b34,8b34,Meshtastic 8b34,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469268,!ab89416e,416e,Meshtastic 416e,,,,,-17,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469318,!799d872c,872c,Meshtastic 872c,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469368,!a0cb82fc,82fc,Meshtastic 82fc,42.3363,-71.0672,-45,,-15,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469420,!43596b54,6b54,Meshtastic 6b54,,,,,-14,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469470,!a0cb2840,2840,Meshtastic 2840,42.3363,-71.1721,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469528,!a2eb46d0,46d0,Meshtastic 46d0,,,,,-15,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469578,!75890ad4,0ad4,Meshtastic 0ad4,,,,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469628,!1c7637fd,37fd,Meshtastic 37fd,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469677,!ea1cc684,c684,Meshtastic c684,42.3363,-71.1721,89,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469752,!3524e370,PrHl,ProspectHill,,,,,-19,RAK4631,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469804,!db52835c,835c,Meshtastic 835c,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469853,!5d3f658b,658b,Meshtastic 658b,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469901,!18a46a1b,SB01,Southie Aloha,,,,,-18,T_ECHO,42.3895,-71.2027,77.0
2025-10-24T16:15:17.469950,!74214612,4612,Meshtastic 4612,42.3657,-71.1033,25,,-17,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.470001,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:17.470052,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2027,77.0
2025-10-24T16:15:17.470102,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752144,!27ca3b9c,3b9c,Meshtastic 3b9c,,,,,-10,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752251,!a2ebd5d8,d5d8,Meshtastic d5d8,42.3886,-71.1119,35,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752304,!7487daa3,daa3,Meshtastic daa3,42.2838,-71.0672,26,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752347,!a2eb5300,JETw,juliatuttle work,42.3627,-71.0881,40,,-16,STATION_G2,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752389,!ae44547c,MshA,MeshyWeshy-A,42.3352,-71.1578,,,-20,HELTEC_MESH_NODE_T114,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752430,!433d4400,4400,Meshtastic 4400,42.3887,-71.0672,15,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752469,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,32,,-10,T_DECK,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752508,!dcaca599,a599,Meshtastic a599,42.3363,-71.1721,39,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752568,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-16,HELTEC_V3,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752610,!433e9d30,9d30,Meshtastic 9d30,42.3887,-71.0672,13,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752649,!a2e990b0,90b0,Meshtastic 90b0,,,,,-14,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752687,!433afea4,fea4,Meshtastic fea4,42.3937,-71.0826,4,,-17,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752753,!328ab3af,b3af,Meshtastic b3af,42.4338,-71.0657,,,-15,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752797,!d932f999,f999,Meshtastic f999,,,,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752836,!2c262af4,2af4,Meshtastic 2af4,42.3887,-71.1197,12,,-21,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752875,!96b921fc,21fc,Meshtastic 21fc,42.3887,-71.1197,12,,-14,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752914,!43b58b34,8b34,Meshtastic 8b34,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752953,!ab89416e,416e,Meshtastic 416e,,,,,-17,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.752990,!799d872c,872c,Meshtastic 872c,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753028,!a0cb82fc,82fc,Meshtastic 82fc,42.3363,-71.0672,-45,,-15,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753068,!43596b54,6b54,Meshtastic 6b54,,,,,-14,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753107,!a0cb2840,2840,Meshtastic 2840,42.3363,-71.1721,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753147,!a2eb46d0,46d0,Meshtastic 46d0,,,,,-15,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753184,!75890ad4,0ad4,Meshtastic 0ad4,,,,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753222,!1c7637fd,37fd,Meshtastic 37fd,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753260,!ea1cc684,c684,Meshtastic c684,42.3363,-71.1721,89,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753298,!3524e370,PrHl,ProspectHill,,,,,-19,RAK4631,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753337,!db52835c,835c,Meshtastic 835c,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753374,!5d3f658b,658b,Meshtastic 658b,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753412,!18a46a1b,SB01,Southie Aloha,,,,,-18,T_ECHO,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753448,!74214612,4612,Meshtastic 4612,42.3657,-71.1033,25,,-17,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753488,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753527,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2027,77.0
2025-10-24T16:15:30.753568,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2027,77.0
2025-10-24T16:15:44.271460,!27ca3b9c,3b9c,Meshtastic 3b9c,,,,,-10,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.271573,!a2ebd5d8,d5d8,Meshtastic d5d8,42.3886,-71.1119,35,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.271633,!7487daa3,daa3,Meshtastic daa3,42.2838,-71.0672,26,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.271686,!a2eb5300,JETw,juliatuttle work,42.3627,-71.0881,40,,-16,STATION_G2,42.3895,-71.2027,77.0
2025-10-24T16:15:44.271751,!ae44547c,MshA,MeshyWeshy-A,42.3352,-71.1578,,,-20,HELTEC_MESH_NODE_T114,42.3895,-71.2027,77.0
2025-10-24T16:15:44.271793,!433d4400,4400,Meshtastic 4400,42.3887,-71.0672,15,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.271831,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,32,,-10,T_DECK,42.3895,-71.2027,77.0
2025-10-24T16:15:44.271868,!dcaca599,a599,Meshtastic a599,42.3363,-71.1721,39,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.271905,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-16,HELTEC_V3,42.3895,-71.2027,77.0
2025-10-24T16:15:44.271941,!433e9d30,9d30,Meshtastic 9d30,42.3887,-71.0672,13,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.271978,!a2e990b0,90b0,Meshtastic 90b0,,,,,-14,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272014,!433afea4,fea4,Meshtastic fea4,42.3937,-71.0826,4,,-17,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272051,!328ab3af,b3af,Meshtastic b3af,42.4338,-71.0657,,,-15,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272111,!d932f999,f999,Meshtastic f999,,,,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272146,!2c262af4,2af4,Meshtastic 2af4,42.3887,-71.1197,12,,-21,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272180,!96b921fc,21fc,Meshtastic 21fc,42.3887,-71.1197,12,,-14,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272213,!43b58b34,8b34,Meshtastic 8b34,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272246,!ab89416e,416e,Meshtastic 416e,,,,,-17,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272278,!799d872c,872c,Meshtastic 872c,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272311,!a0cb82fc,82fc,Meshtastic 82fc,42.3363,-71.0672,-45,,-15,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272344,!43596b54,6b54,Meshtastic 6b54,,,,,-14,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272377,!a0cb2840,2840,Meshtastic 2840,42.3363,-71.1721,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272410,!a2eb46d0,46d0,Meshtastic 46d0,,,,,-15,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272442,!75890ad4,0ad4,Meshtastic 0ad4,,,,,-16,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272474,!1c7637fd,37fd,Meshtastic 37fd,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272506,!ea1cc684,c684,Meshtastic c684,42.3363,-71.1721,89,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272540,!3524e370,PrHl,ProspectHill,,,,,-19,RAK4631,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272572,!db52835c,835c,Meshtastic 835c,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272604,!5d3f658b,658b,Meshtastic 658b,,,,,-18,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272636,!18a46a1b,SB01,Southie Aloha,,,,,-18,T_ECHO,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272668,!74214612,4612,Meshtastic 4612,42.3657,-71.1033,25,,-17,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272702,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272747,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2027,77.0
2025-10-24T16:15:44.272783,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2027,77.0
2025-10-24T16:17:55.076999,!43596b54,6b54,Meshtastic 6b54,,,,,-17,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077134,!2c262af4,2af4,Meshtastic 2af4,42.3887,-71.1197,12,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077193,!27ca3b9c,3b9c,Meshtastic 3b9c,,,,,-10,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077237,!a2ebd5d8,d5d8,Meshtastic d5d8,42.3886,-71.1119,35,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077280,!7487daa3,daa3,Meshtastic daa3,42.2838,-71.0672,26,,-16,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077322,!a2eb5300,JETw,juliatuttle work,42.3627,-71.0881,40,,-16,STATION_G2,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077362,!ae44547c,MshA,MeshyWeshy-A,42.3352,-71.1578,,,-20,HELTEC_MESH_NODE_T114,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077403,!433d4400,4400,Meshtastic 4400,42.3887,-71.0672,15,,-16,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077443,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,32,,-10,T_DECK,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077482,!dcaca599,a599,Meshtastic a599,42.3363,-71.1721,39,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077521,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-16,HELTEC_V3,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077561,!433e9d30,9d30,Meshtastic 9d30,42.3887,-71.0672,13,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077601,!a2e990b0,90b0,Meshtastic 90b0,,,,,-14,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077638,!433afea4,fea4,Meshtastic fea4,42.3937,-71.0826,4,,-17,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077677,!328ab3af,b3af,Meshtastic b3af,42.4338,-71.0657,,,-15,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077729,!d932f999,f999,Meshtastic f999,,,,,-16,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077771,!96b921fc,21fc,Meshtastic 21fc,42.3887,-71.1197,12,,-14,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077811,!43b58b34,8b34,Meshtastic 8b34,,,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077860,!ab89416e,416e,Meshtastic 416e,,,,,-17,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077900,!799d872c,872c,Meshtastic 872c,,,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077937,!a0cb82fc,82fc,Meshtastic 82fc,42.3363,-71.0672,-45,,-15,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.077977,!a0cb2840,2840,Meshtastic 2840,42.3363,-71.1721,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078016,!a2eb46d0,46d0,Meshtastic 46d0,,,,,-15,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078053,!75890ad4,0ad4,Meshtastic 0ad4,,,,,-16,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078101,!1c7637fd,37fd,Meshtastic 37fd,,,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078136,!ea1cc684,c684,Meshtastic c684,42.3363,-71.1721,89,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078175,!3524e370,PrHl,ProspectHill,,,,,-19,RAK4631,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078211,!db52835c,835c,Meshtastic 835c,,,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078246,!5d3f658b,658b,Meshtastic 658b,,,,,-18,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078281,!18a46a1b,SB01,Southie Aloha,,,,,-18,T_ECHO,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078316,!74214612,4612,Meshtastic 4612,42.3657,-71.1033,25,,-17,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078361,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078400,!d80df984,f984,Meshtastic f984,42.3887,-71.1721,53,,-17,SEEED_WIO_TRACKER_L1,42.3895,-71.2027,74.0
2025-10-24T16:17:55.078438,!9a65e5e0,e5e0,Meshtastic e5e0,,,,,6,RAK4631,42.3895,-71.2027,74.0
2025-10-24T16:18:08.549039,!43596b54,6b54,Meshtastic 6b54,,,,,-17,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549137,!2c262af4,2af4,Meshtastic 2af4,42.3887,-71.1197,12,,-18,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549180,!27ca3b9c,3b9c,Meshtastic 3b9c,,,,,-10,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549215,!a2ebd5d8,d5d8,Meshtastic d5d8,42.3886,-71.1119,35,,-18,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549248,!7487daa3,daa3,Meshtastic daa3,42.2838,-71.0672,26,,-16,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549281,!a2eb5300,JETw,juliatuttle work,42.3627,-71.0881,40,,-16,STATION_G2,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549313,!ae44547c,MshA,MeshyWeshy-A,42.3352,-71.1578,,,-20,HELTEC_MESH_NODE_T114,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549346,!433d4400,4400,Meshtastic 4400,42.3887,-71.0672,15,,-16,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549379,!ba6ca858,DDM,DDM T-Deck +,42.3887,-71.2245,32,,-10,T_DECK,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549410,!dcaca599,a599,Meshtastic a599,42.3363,-71.1721,39,,-18,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549442,!433e3a5c,ASSM,BadAssam,42.3523,-71.0671,,,-16,HELTEC_V3,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549474,!433e9d30,9d30,Meshtastic 9d30,42.3887,-71.0672,13,,-18,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549505,!a2e990b0,90b0,Meshtastic 90b0,,,,,-14,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549536,!433afea4,fea4,Meshtastic fea4,42.3937,-71.0826,4,,-17,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549568,!328ab3af,b3af,Meshtastic b3af,42.4338,-71.0657,,,-15,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549600,!d932f999,f999,Meshtastic f999,,,,,-16,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549631,!96b921fc,21fc,Meshtastic 21fc,42.3887,-71.1197,12,,-14,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549662,!43b58b34,8b34,Meshtastic 8b34,,,,,-18,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549693,!ab89416e,416e,Meshtastic 416e,,,,,-17,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549737,!799d872c,872c,Meshtastic 872c,,,,,-18,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549770,!a0cb82fc,82fc,Meshtastic 82fc,42.3363,-71.0672,-45,,-15,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549802,!a0cb2840,2840,Meshtastic 2840,42.3363,-71.1721,,,-18,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549834,!a2eb46d0,46d0,Meshtastic 46d0,,,,,-15,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549873,!75890ad4,0ad4,Meshtastic 0ad4,,,,,-16,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549906,!1c7637fd,37fd,Meshtastic 37fd,,,,,-18,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549937,!ea1cc684,c684,Meshtastic c684,42.3363,-71.1721,89,,-18,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.549969,!3524e370,PrHl,ProspectHill,,,,,-19,RAK4631,42.3895,-71.2027,72.0
2025-10-24T16:18:08.550000,!db52835c,835c,Meshtastic 835c,,,,,-18,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.550031,!5d3f658b,658b,Meshtastic 658b,,,,,-18,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.550062,!18a46a1b,SB01,Southie Aloha,,,,,-18,T_ECHO,42.3895,-71.2027,72.0
2025-10-24T16:18:08.550092,!74214612,4612,Meshtastic 4612,42.3657,-71.1033,25,,-17,UNSET,42.3895,-71.2027,72.0
2025-10-24T16:18:08.550125,!fe9f68d1,68d1,Meshtastic 68d1,42.3363,-71.0672,146,,-19,UNSET,42.3895,-71.2027,72.0
